latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-9.237,16.319,327.7,1.4,1.2,2020-06-05,1220,A,79,6.0NRT,302.6,27.8,D
-9.164,16.79,322.5,1.3,1.1,2020-06-05,1220,A,72,6.0NRT,302.3,19.6,D
-9.166,16.779,324.5,1.3,1.1,2020-06-05,1220,A,75,6.0NRT,301.3,22.8,D
-9.221,16.355,335.1,1.4,1.2,2020-06-05,1220,A,86,6.0NRT,302.7,42.3,D
-9.223,16.343,345.3,1.4,1.2,2020-06-05,1220,A,92,6.0NRT,301.7,69.8,D
-9.03,17.721,328.7,1.1,1.1,2020-06-05,1220,A,80,6.0NRT,303.8,22.1,D
-8.82,19.182,316.7,1,1,2020-06-05,1220,A,61,6.0NRT,302.3,7.3,D
-8.821,19.172,324.6,1,1,2020-06-05,1220,A,76,6.0NRT,303,15.5,D
-8.936,18.365,314.3,1.1,1,2020-06-05,1220,A,33,6.0NRT,303,5.7,D
-8.937,18.355,316,1.1,1,2020-06-05,1220,A,52,6.0NRT,303.7,7.5,D
-9.027,17.715,328.4,1.1,1.1,2020-06-05,1220,A,63,6.0NRT,304.3,19.9,D
-8.812,19.171,338.2,1,1,2020-06-05,1220,A,88,6.0NRT,304.6,33.1,D
-8.972,17.967,323.9,1.1,1.1,2020-06-05,1220,A,74,6.0NRT,301.1,17.5,D
-9.001,17.764,321.3,1.1,1.1,2020-06-05,1220,A,69,6.0NRT,304.3,12,D
-9.002,17.753,321,1.1,1.1,2020-06-05,1220,A,69,6.0NRT,306.4,12,D
-8.984,17.814,343.1,1.1,1.1,2020-06-05,1220,A,91,6.0NRT,304.9,47.4,D
-9.145,16.638,320.4,1.3,1.1,2020-06-05,1220,A,66,6.0NRT,300.4,16.4,D
-9.147,16.626,324.8,1.3,1.1,2020-06-05,1220,A,75,6.0NRT,298.4,24,D
-8.591,20.532,330.4,1,1,2020-06-05,1220,A,83,6.0NRT,300,22.4,D
-9.135,16.637,324.4,1.3,1.1,2020-06-05,1220,A,68,6.0NRT,299.8,21.7,D
-9.136,16.625,345.1,1.3,1.1,2020-06-05,1220,A,92,6.0NRT,300.6,68.1,D
-9.217,16.022,317.8,1.5,1.2,2020-06-05,1220,A,55,6.0NRT,302.6,13,D
-9.219,16.009,327.4,1.5,1.2,2020-06-05,1220,A,79,6.0NRT,301.8,30.5,D
-8.973,17.749,321.9,1.1,1.1,2020-06-05,1220,A,71,6.0NRT,304.3,12.6,D
-8.32,22.242,323.5,1.2,1.1,2020-06-05,1220,A,80,6.0NRT,280.4,23.3,D
-8.322,22.232,315.9,1.2,1.1,2020-06-05,1220,A,71,6.0NRT,280.1,14.6,D
-8.964,17.748,333.7,1.1,1.1,2020-06-05,1220,A,84,6.0NRT,304.9,29.4,D
-9.228,15.777,321.5,1.5,1.2,2020-06-05,1220,A,72,6.0NRT,301.8,21,D
-8.239,22.71,318.9,1.2,1.1,2020-06-05,1220,A,64,6.0NRT,292.8,13.7,D
-8.31,22.241,342.8,1.2,1.1,2020-06-05,1220,A,92,6.0NRT,285.1,55,D
-8.312,22.23,346.8,1.2,1.1,2020-06-05,1220,A,94,6.0NRT,283.3,64.1,D
-8.961,17.695,318,1.1,1.1,2020-06-05,1220,A,57,6.0NRT,305.3,8.4,D
-8.963,17.685,318,1.2,1.1,2020-06-05,1220,A,52,6.0NRT,302.9,8.9,D
-9.096,16.691,321.4,1.3,1.1,2020-06-05,1220,A,65,6.0NRT,303.1,15.3,D
-9.198,15.925,317.9,1.5,1.2,2020-06-05,1220,A,62,6.0NRT,304.6,12,D
-8.879,18.228,323,1.1,1,2020-06-05,1220,A,60,6.0NRT,305.6,12.9,D
-9.024,17.158,333.5,1.2,1.1,2020-06-05,1220,A,84,6.0NRT,306.7,28.6,D
-9.17,16.056,315.3,1.5,1.2,2020-06-05,1220,A,57,6.0NRT,302.3,9.8,D
-8.87,18.226,323.5,1.1,1,2020-06-05,1220,A,55,6.0NRT,302.6,13.2,D
-8.871,18.217,325,1.1,1,2020-06-05,1220,A,64,6.0NRT,302.8,16.1,D
-8.958,17.577,327.8,1.2,1.1,2020-06-05,1220,A,78,6.0NRT,302.7,22,D
-9.014,17.157,323.6,1.2,1.1,2020-06-05,1220,A,71,6.0NRT,307.6,13.2,D
-9.185,15.854,324.4,1.5,1.2,2020-06-05,1220,A,76,6.0NRT,302.4,24.6,D
-9.186,15.841,319.8,1.5,1.2,2020-06-05,1220,A,65,6.0NRT,301.1,16.7,D
-8.85,18.316,318.9,1.1,1,2020-06-05,1220,A,54,6.0NRT,306.9,8.8,D
-8.953,17.581,318.7,1.2,1.1,2020-06-05,1220,A,63,6.0NRT,301.2,11.9,D
-8.955,17.57,321.6,1.2,1.1,2020-06-05,1220,A,69,6.0NRT,302.1,14.9,D
-9.193,15.849,325.3,1.5,1.2,2020-06-05,1220,A,77,6.0NRT,300,26.6,D
-9.182,15.847,316.6,1.5,1.2,2020-06-05,1220,A,51,6.0NRT,302.2,10.8,D
-8.334,21.783,326.6,1.1,1,2020-06-05,1220,A,62,6.0NRT,275.3,27.7,D
-8.335,21.773,355.2,1.1,1,2020-06-05,1220,A,0,6.0NRT,275.3,84.1,D
-9.006,17.059,320.6,1.2,1.1,2020-06-05,1220,A,63,6.0NRT,304.1,11.9,D
-9.035,16.842,319.8,1.3,1.1,2020-06-05,1220,A,57,6.0NRT,303.8,11.6,D
-8.325,21.782,306.8,1.1,1,2020-06-05,1220,A,41,6.0NRT,274.8,8,D
-8.326,21.772,356.1,1.1,1,2020-06-05,1220,A,0,6.0NRT,270,87.2,D
-8.959,17.321,317.7,1.2,1.1,2020-06-05,1220,A,49,6.0NRT,303.3,6.8,D
-9.131,16.057,323.2,1.4,1.2,2020-06-05,1220,A,74,6.0NRT,303.2,22.6,D
-9.232,15.305,332.5,1.6,1.3,2020-06-05,1220,A,84,6.0NRT,301.6,48.9,D
-9.238,15.26,327.2,1.7,1.3,2020-06-05,1220,A,79,6.0NRT,301.6,35.1,D
-8.95,17.32,320.5,1.2,1.1,2020-06-05,1220,A,64,6.0NRT,303.7,10.3,D
-8.951,17.309,343.5,1.2,1.1,2020-06-05,1220,A,91,6.0NRT,307.3,52.2,D
-8.953,17.298,335.4,1.2,1.1,2020-06-05,1220,A,85,6.0NRT,304.8,33.9,D
-8.998,16.966,327.8,1.3,1.1,2020-06-05,1220,A,78,6.0NRT,305.4,22.1,D
-8.999,16.955,321.4,1.3,1.1,2020-06-05,1220,A,62,6.0NRT,304.5,11.8,D
-9.026,16.758,316.9,1.3,1.1,2020-06-05,1220,A,60,6.0NRT,302.2,10.2,D
-9.04,16.653,323.3,1.3,1.1,2020-06-05,1220,A,74,6.0NRT,303.4,18.6,D
-9.207,15.407,316.4,1.6,1.3,2020-06-05,1220,A,63,6.0NRT,299.6,16.1,D
-8.904,17.585,319.6,1.2,1.1,2020-06-05,1220,A,65,6.0NRT,301.5,12.5,D
-8.941,17.308,333,1.2,1.1,2020-06-05,1220,A,83,6.0NRT,305.9,30.3,D
-8.943,17.297,337.9,1.2,1.1,2020-06-05,1220,A,87,6.0NRT,303.8,39.7,D
-9.138,15.841,323.3,1.5,1.2,2020-06-05,1220,A,75,6.0NRT,301.2,23.2,D
-8.995,16.836,324.2,1.3,1.1,2020-06-05,1220,A,74,6.0NRT,304,17.9,D
-8.263,21.935,344.8,1.1,1.1,2020-06-05,1220,A,93,6.0NRT,302.6,49.8,D
-8.716,18.802,315.4,1,1,2020-06-05,1220,A,37,6.0NRT,303,6.3,D
-8.718,18.792,343,1,1,2020-06-05,1220,A,91,6.0NRT,304,44,D
-8.719,18.783,319.7,1,1,2020-06-05,1220,A,66,6.0NRT,301.4,10.8,D
-8.762,18.471,339.9,1.1,1,2020-06-05,1220,A,89,6.0NRT,309.5,32.8,D
-8.764,18.461,343.8,1.1,1,2020-06-05,1220,A,91,6.0NRT,309.7,40.5,D
-8.899,17.476,348.4,1.2,1.1,2020-06-05,1220,A,94,6.0NRT,308.4,59.9,D
-8.9,17.466,328.1,1.2,1.1,2020-06-05,1220,A,62,6.0NRT,304.1,18.7,D
-7.774,25.027,321.8,1.8,1.3,2020-06-05,1220,A,64,6.0NRT,288.1,33.4,D
-7.776,25.011,321.5,1.8,1.3,2020-06-05,1220,A,66,6.0NRT,285.8,33.3,D
-8.254,21.934,326,1.1,1.1,2020-06-05,1220,A,67,6.0NRT,304.2,16.3,D
-8.753,18.47,387.6,1.1,1,2020-06-05,1220,A,100,6.0NRT,310.9,189.3,D
-8.754,18.46,396.9,1.1,1,2020-06-05,1220,A,100,6.0NRT,312.7,243.2,D
-8.816,18.01,324.3,1.1,1,2020-06-05,1220,A,73,6.0NRT,307,11.8,D
-8.818,18,329.2,1.1,1.1,2020-06-05,1220,A,80,6.0NRT,306.4,18.9,D
-8.889,17.475,350.6,1.2,1.1,2020-06-05,1220,A,95,6.0NRT,303.8,66.5,D
-8.89,17.464,323.9,1.2,1.1,2020-06-05,1220,A,55,6.0NRT,300.9,13.8,D
-8.441,20.605,343.8,1,1,2020-06-05,1220,A,87,6.0NRT,281.5,45.1,D
-8.443,20.596,335.3,1,1,2020-06-05,1220,A,87,6.0NRT,283.3,30.7,D
-8.759,18.362,324.2,1.1,1,2020-06-05,1220,A,73,6.0NRT,306,13,D
-8.857,17.642,322.9,1.2,1.1,2020-06-05,1220,A,72,6.0NRT,304.3,12.3,D
-8.862,17.6,340.7,1.2,1.1,2020-06-05,1220,A,89,6.0NRT,304.7,43,D
-8.864,17.59,329.1,1.2,1.1,2020-06-05,1220,A,80,6.0NRT,304.5,22.4,D
-8.752,18.366,355.8,1.1,1,2020-06-05,1220,A,98,6.0NRT,306.4,72.2,D
-8.753,18.356,344.2,1.1,1,2020-06-05,1220,A,91,6.0NRT,306.4,45.4,D
-8.838,17.75,317.3,1.1,1.1,2020-06-05,1220,A,59,6.0NRT,302.9,9.1,D
-8.853,17.646,328,1.2,1.1,2020-06-05,1220,A,78,6.0NRT,304.1,19.6,D
-8.854,17.636,320.7,1.2,1.1,2020-06-05,1220,A,68,6.0NRT,304.8,9.6,D
-8.858,17.605,320.3,1.2,1.1,2020-06-05,1220,A,63,6.0NRT,304.5,9.8,D
-8.86,17.594,335,1.2,1.1,2020-06-05,1220,A,85,6.0NRT,305.2,32.9,D
-8.183,22.251,327.8,1.2,1.1,2020-06-05,1220,A,83,6.0NRT,282.9,28.6,D
-8.208,22.086,316.3,1.1,1.1,2020-06-05,1220,A,42,6.0NRT,292.1,12.5,D
-8.697,18.688,322.6,1,1,2020-06-05,1220,A,64,6.0NRT,306.6,13.3,D
-8.73,18.451,335.1,1.1,1,2020-06-05,1220,A,85,6.0NRT,309.5,24.9,D
-8.732,18.441,327.3,1.1,1,2020-06-05,1220,A,60,6.0NRT,309.8,14.2,D
-8.804,17.921,315.8,1.1,1.1,2020-06-05,1220,A,33,6.0NRT,303.6,7,D
-8.806,17.911,319.6,1.1,1.1,2020-06-05,1220,A,65,6.0NRT,302.3,11.8,D
-8.961,16.791,315.4,1.3,1.1,2020-06-05,1220,A,55,6.0NRT,301.9,8.9,D
-8.596,19.332,324.2,1,1,2020-06-05,1220,A,61,6.0NRT,309.9,12.3,D
-9.155,15.289,325.9,1.6,1.3,2020-06-05,1220,A,78,6.0NRT,297.4,36,D
-9.157,15.275,331.5,1.6,1.3,2020-06-05,1220,A,83,6.0NRT,300.1,50.2,D
-7.676,25.452,311.9,1.9,1.4,2020-06-05,1220,A,53,6.0NRT,291.2,14.6,D
-8.211,21.932,324.2,1.1,1.1,2020-06-05,1220,A,79,6.0NRT,302.4,16.7,D
-8.605,19.203,316.4,1,1,2020-06-05,1220,A,58,6.0NRT,303.5,6.6,D
-8.607,19.194,316.6,1,1,2020-06-05,1220,A,59,6.0NRT,302.9,7.1,D
-8.747,18.196,322.6,1.1,1,2020-06-05,1220,A,70,6.0NRT,304.7,13.6,D
-8.748,18.187,322.4,1.1,1,2020-06-05,1220,A,70,6.0NRT,303.3,13.5,D
-8.92,16.867,320.7,1.3,1.1,2020-06-05,1220,A,61,6.0NRT,307.7,10.8,D
-8.922,16.856,321.8,1.3,1.1,2020-06-05,1220,A,71,6.0NRT,307.2,13.4,D
-7.786,24.596,338.5,1.7,1.3,2020-06-05,1220,A,78,6.0NRT,298.2,72.8,D
-7.788,24.581,319.7,1.7,1.3,2020-06-05,1220,A,41,6.0NRT,293.5,24.2,D
-8.793,17.722,322.9,1.1,1.1,2020-06-05,1220,A,72,6.0NRT,302.1,16.4,D
-8.918,16.808,321.2,1.3,1.1,2020-06-05,1220,A,70,6.0NRT,304.1,15.1,D
-8.741,18.034,325.9,1.1,1,2020-06-05,1220,A,76,6.0NRT,307.1,12.4,D
-8.131,22.211,308.7,1.2,1.1,2020-06-05,1220,A,50,6.0NRT,282.2,6.6,D
-8.878,16.954,319.4,1.3,1.1,2020-06-05,1220,A,64,6.0NRT,306.2,8.1,D
-8.947,16.439,344.4,1.4,1.2,2020-06-05,1220,A,92,6.0NRT,301.9,71.6,D
-8.589,18.995,344.8,1,1,2020-06-05,1220,A,92,6.0NRT,307.3,45.5,D
-8.59,18.986,327,1,1,2020-06-05,1220,A,78,6.0NRT,307.6,17.3,D
-8.784,17.573,315.5,1.2,1.1,2020-06-05,1220,A,45,6.0NRT,302.6,5.8,D
-8.859,17.021,324.4,1.2,1.1,2020-06-05,1220,A,74,6.0NRT,304.8,16.8,D
-9.124,14.991,318.2,1.7,1.3,2020-06-05,1220,A,44,6.0NRT,297,19.2,D
-8.358,20.55,351,1,1,2020-06-05,1220,A,96,6.0NRT,289.2,57.2,D
-8.359,20.541,357.4,1,1,2020-06-05,1220,A,98,6.0NRT,291.7,73,D
-8.769,17.613,325.5,1.2,1.1,2020-06-05,1220,A,75,6.0NRT,304.7,16.6,D
-8.904,16.61,314,1.3,1.1,2020-06-05,1220,A,28,6.0NRT,300.7,7.9,D
-9.005,15.881,316.1,1.5,1.2,2020-06-05,1220,A,63,6.0NRT,301.6,11.3,D
-8.06,22.463,331.2,1.2,1.1,2020-06-05,1220,A,66,6.0NRT,293.3,31.4,D
-9.113,14.999,318.3,1.7,1.3,2020-06-05,1220,A,23,6.0NRT,297.7,17,D
-8.649,18.305,324.8,1.1,1,2020-06-05,1220,A,64,6.0NRT,309.5,13.1,D
-8.65,18.295,327.6,1.1,1,2020-06-05,1220,A,78,6.0NRT,305.1,17,D
-8.971,15.97,328.6,1.5,1.2,2020-06-05,1220,A,81,6.0NRT,302.6,32.8,D
-8.972,15.957,335.7,1.5,1.2,2020-06-05,1220,A,87,6.0NRT,302.9,49.9,D
-9.1,15.012,319,1.7,1.3,2020-06-05,1220,A,59,6.0NRT,298.6,20,D
-8.743,17.56,322.4,1.2,1.1,2020-06-05,1220,A,71,6.0NRT,304.8,12.8,D
-8.853,16.757,314.5,1.3,1.1,2020-06-05,1220,A,40,6.0NRT,302.9,6.9,D
-8.962,15.956,320.2,1.5,1.2,2020-06-05,1220,A,71,6.0NRT,301,17.9,D
-9.107,14.869,315,1.8,1.3,2020-06-05,1220,A,62,6.0NRT,296.9,17.7,D
-9.268,13.636,318.9,2.2,1.4,2020-06-05,1220,A,57,6.0NRT,299.8,26.3,D
-8.868,16.568,319.6,1.3,1.1,2020-06-05,1220,A,69,6.0NRT,300.2,17.6,D
-8.155,21.554,318.3,1.1,1,2020-06-05,1220,A,54,6.0NRT,288.3,14.9,D
-8.157,21.544,326.5,1.1,1,2020-06-05,1220,A,81,6.0NRT,287,24.5,D
-9.027,15.297,317.3,1.6,1.3,2020-06-05,1220,A,42,6.0NRT,303.1,12.8,D
-7.671,24.664,309.9,1.7,1.3,2020-06-05,1220,A,31,6.0NRT,285.8,9.3,D
-7.673,24.648,315.9,1.7,1.3,2020-06-05,1220,A,58,6.0NRT,290.4,19.3,D
-8.146,21.552,325.3,1.1,1,2020-06-05,1220,A,78,6.0NRT,287.2,22.4,D
-8.147,21.543,328.6,1.1,1,2020-06-05,1220,A,83,6.0NRT,282.7,26.5,D
-8.707,17.608,324,1.2,1.1,2020-06-05,1220,A,74,6.0NRT,304.3,16.1,D
-8.969,15.654,316.3,1.5,1.2,2020-06-05,1220,A,63,6.0NRT,299.4,13.8,D
-8.971,15.641,322.3,1.5,1.2,2020-06-05,1220,A,74,6.0NRT,299.4,25.1,D
-7.779,23.898,312.9,1.5,1.2,2020-06-05,1220,A,56,6.0NRT,281.6,15.7,D
-8.1,21.796,318.7,1.1,1,2020-06-05,1220,A,73,6.0NRT,288.7,12.8,D
-8.53,18.82,319.7,1,1,2020-06-05,1220,A,60,6.0NRT,306.8,8.3,D
-8.697,17.607,321.7,1.2,1.1,2020-06-05,1220,A,69,6.0NRT,303,13.3,D
-8.991,15.397,317.1,1.6,1.2,2020-06-05,1220,A,31,6.0NRT,301.8,11.9,D
-8.993,15.383,327.9,1.6,1.2,2020-06-05,1220,A,80,6.0NRT,301.7,35.2,D
-7.559,25.215,318.3,1.9,1.3,2020-06-05,1220,A,60,6.0NRT,297,18.8,D
-8.63,18.032,319.8,1.1,1,2020-06-05,1220,A,47,6.0NRT,304.4,9.1,D
-8.635,17.992,324.7,1.1,1,2020-06-05,1220,A,74,6.0NRT,303.3,16,D
-8.636,17.983,325,1.1,1,2020-06-05,1220,A,75,6.0NRT,303.1,16.1,D
-8.99,15.321,328.2,1.6,1.3,2020-06-05,1220,A,81,6.0NRT,302.1,35.2,D
-8.856,16.269,339.4,1.4,1.2,2020-06-05,1220,A,89,6.0NRT,302.1,57.7,D
-8.938,15.636,321.1,1.5,1.2,2020-06-05,1220,A,72,6.0NRT,299.8,21.6,D
-8.943,15.594,336.2,1.6,1.2,2020-06-05,1220,A,87,6.0NRT,299.5,57.3,D
-8.945,15.58,316.6,1.6,1.2,2020-06-05,1220,A,54,6.0NRT,301.8,14.4,D
-7.567,25.211,326.7,1.9,1.3,2020-06-05,1220,A,81,6.0NRT,297.4,40.2,D
-8.859,16.276,318.1,1.4,1.2,2020-06-05,1220,A,32,6.0NRT,299.6,15,D
-8.861,16.264,328,1.4,1.2,2020-06-05,1220,A,80,6.0NRT,300.7,32.1,D
-8.991,15.316,327.3,1.6,1.3,2020-06-05,1220,A,80,6.0NRT,302.6,31.6,D
-7.985,22.348,330.6,1.2,1.1,2020-06-05,1220,A,64,6.0NRT,301.3,28.3,D
-8.605,18.033,327.5,1.1,1,2020-06-05,1220,A,66,6.0NRT,306.6,16.6,D
-8.849,16.275,316.2,1.4,1.2,2020-06-05,1220,A,44,6.0NRT,299.9,13.5,D
-8.937,15.63,338.7,1.5,1.2,2020-06-05,1220,A,89,6.0NRT,300,63.5,D
-8.941,15.602,317.7,1.6,1.2,2020-06-05,1220,A,67,6.0NRT,300,16.4,D
-8.942,15.588,336.8,1.6,1.2,2020-06-05,1220,A,87,6.0NRT,299.8,60.4,D
-7.976,22.347,320,1.2,1.1,2020-06-05,1220,A,74,6.0NRT,298.8,11.9,D
-8.051,21.834,334,1.1,1.1,2020-06-05,1220,A,68,6.0NRT,298.4,33,D
-8.594,18.042,320.6,1.1,1,2020-06-05,1220,A,34,6.0NRT,304.3,9.5,D
-8.767,16.798,325.2,1.3,1.1,2020-06-05,1220,A,77,6.0NRT,302.8,20,D
-8.768,16.787,354.9,1.3,1.1,2020-06-05,1220,A,97,6.0NRT,305.9,93.8,D
-8.859,16.122,328.8,1.4,1.2,2020-06-05,1220,A,81,6.0NRT,300.9,36.1,D
-8.887,15.913,318.9,1.5,1.2,2020-06-05,1220,A,69,6.0NRT,303.6,14.3,D
-8.926,15.629,333.7,1.5,1.2,2020-06-05,1220,A,85,6.0NRT,300.8,48.6,D
-8.042,21.833,327.5,1.1,1.1,2020-06-05,1220,A,65,6.0NRT,295.7,24.7,D
-8.595,17.971,316.2,1.1,1,2020-06-05,1220,A,54,6.0NRT,302.1,6.3,D
-8.887,15.832,317.7,1.5,1.2,2020-06-05,1220,A,67,6.0NRT,302.9,14.6,D
-8.606,17.819,325.4,1.1,1.1,2020-06-05,1220,A,76,6.0NRT,306.5,16.2,D
-8.676,17.308,319.9,1.2,1.1,2020-06-05,1220,A,68,6.0NRT,305.9,11.5,D
-8.678,17.297,338.9,1.2,1.1,2020-06-05,1220,A,88,6.0NRT,306,42.6,D
-8.742,16.83,339.5,1.3,1.1,2020-06-05,1220,A,89,6.0NRT,307.6,45.4,D
-8.743,16.819,328.5,1.3,1.1,2020-06-05,1220,A,76,6.0NRT,304.6,24.2,D
-8.952,15.265,338.8,1.6,1.3,2020-06-05,1220,A,89,6.0NRT,302.3,67.2,D
-8.954,15.25,321.8,1.6,1.3,2020-06-05,1220,A,74,6.0NRT,300.5,23.5,D
-8.966,15.161,318,1.7,1.3,2020-06-05,1220,A,68,6.0NRT,299.7,19.8,D
-8.709,16.999,316.8,1.2,1.1,2020-06-05,1220,A,61,6.0NRT,303.5,9.8,D
-8.85,15.949,324.3,1.5,1.2,2020-06-05,1220,A,77,6.0NRT,302.7,23.6,D
-8.852,15.935,382.8,1.5,1.2,2020-06-05,1220,A,100,6.0NRT,306.1,274.8,D
-8.853,15.922,318.6,1.5,1.2,2020-06-05,1220,A,58,6.0NRT,301.1,12.9,D
-8.988,14.898,315.9,1.8,1.3,2020-06-05,1220,A,61,6.0NRT,296.8,19.8,D
-7.758,23.52,327.6,1.4,1.2,2020-06-05,1220,A,81,6.0NRT,297.5,30,D
-7.956,22.215,318.2,1.2,1.1,2020-06-05,1220,A,67,6.0NRT,297.5,11.9,D
-8.587,17.816,321.4,1.1,1.1,2020-06-05,1220,A,10,6.0NRT,304.6,9.9,D
-7.562,24.703,318,1.7,1.3,2020-06-05,1220,A,69,6.0NRT,292.8,20.9,D
-8.52,18.232,324.2,1.1,1,2020-06-05,1220,A,74,6.0NRT,305.3,14.7,D
-8.575,17.835,318.6,1.1,1.1,2020-06-05,1220,A,22,6.0NRT,303.4,7.4,D
-8.533,18.074,316,1.1,1,2020-06-05,1220,A,42,6.0NRT,303.2,6.4,D
-8.534,18.064,327,1.1,1,2020-06-05,1220,A,78,6.0NRT,302.5,19.4,D
-8.63,17.356,314.4,1.2,1.1,2020-06-05,1220,A,50,6.0NRT,301.7,7,D
-6.92,28.442,312.1,3.4,1.7,2020-06-05,1220,A,60,6.0NRT,291.3,40.9,D
-8.853,15.592,343.4,1.6,1.2,2020-06-05,1220,A,92,6.0NRT,303.3,74.8,D
-7.778,23.192,319.3,1.3,1.1,2020-06-05,1220,A,49,6.0NRT,298.5,12.3,D
-8.315,19.494,325.4,1,1,2020-06-05,1220,A,77,6.0NRT,303.4,15.7,D
-8.316,19.485,318.2,1,1,2020-06-05,1220,A,55,6.0NRT,303,8.4,D
-8.543,17.885,324.6,1.1,1.1,2020-06-05,1220,A,75,6.0NRT,305.9,14.2,D
-8.544,17.875,328.5,1.1,1.1,2020-06-05,1220,A,80,6.0NRT,306,18.7,D
-8.651,17.041,323.6,1.2,1.1,2020-06-05,1220,A,75,6.0NRT,302.7,17.6,D
-8.652,17.03,326.3,1.2,1.1,2020-06-05,1220,A,78,6.0NRT,303.5,21.5,D
-8.849,15.599,328.7,1.5,1.2,2020-06-05,1220,A,81,6.0NRT,303.8,31.4,D
-8.851,15.585,337.7,1.6,1.2,2020-06-05,1220,A,88,6.0NRT,301.7,55.5,D
-8.642,17.029,320.9,1.2,1.1,2020-06-05,1220,A,71,6.0NRT,302.9,13.1,D
-8.722,16.451,315,1.3,1.1,2020-06-05,1220,A,60,6.0NRT,299.8,12.3,D
-8.857,15.455,333,1.6,1.2,2020-06-05,1220,A,85,6.0NRT,302,44.5,D
-8.859,15.44,337.4,1.6,1.2,2020-06-05,1220,A,88,6.0NRT,303.9,56.1,D
-6.924,28.434,311.1,3.4,1.7,2020-06-05,1220,A,56,6.0NRT,290.8,38.1,D
-7.789,22.906,318.9,1.3,1.1,2020-06-05,1220,A,53,6.0NRT,300.2,10.1,D
-7.794,22.872,322,1.3,1.1,2020-06-05,1220,A,72,6.0NRT,301.4,14.1,D
-7.86,22.431,327.1,1.2,1.1,2020-06-05,1220,A,80,6.0NRT,303.6,21.1,D
-8.411,18.619,331.3,1,1,2020-06-05,1220,A,82,6.0NRT,309.7,19.2,D
-8.432,18.409,318,1.1,1,2020-06-05,1220,A,53,6.0NRT,303.2,8,D
-8.498,17.93,313.3,1.1,1.1,2020-06-05,1220,A,43,6.0NRT,301.6,5.9,D
-8.555,17.522,315.7,1.2,1.1,2020-06-05,1220,A,58,6.0NRT,299.5,9.8,D
-8.633,16.948,320.2,1.3,1.1,2020-06-05,1220,A,70,6.0NRT,305,12.6,D
-8.78,15.865,319.3,1.5,1.2,2020-06-05,1220,A,65,6.0NRT,303.1,15.9,D
-8.782,15.852,333.8,1.5,1.2,2020-06-05,1220,A,85,6.0NRT,302.6,46.5,D
-7.932,21.819,319.3,1.1,1.1,2020-06-05,1220,A,61,6.0NRT,299.9,9.9,D
-8.422,18.408,341,1.1,1,2020-06-05,1220,A,90,6.0NRT,303,39.3,D
-8.424,18.398,331.7,1.1,1,2020-06-05,1220,A,83,6.0NRT,302,23.7,D
-8.736,16.111,315.7,1.4,1.2,2020-06-05,1220,A,63,6.0NRT,300.9,12.2,D
-8.816,15.508,327.1,1.6,1.2,2020-06-05,1220,A,75,6.0NRT,297.5,34.1,D
-7.88,22.101,319.9,1.1,1.1,2020-06-05,1220,A,43,6.0NRT,292.4,13.4,D
-7.882,22.091,331.7,1.1,1.1,2020-06-05,1220,A,84,6.0NRT,293.8,29.5,D
-8.222,19.765,320,1,1,2020-06-05,1220,A,47,6.0NRT,305.2,9.9,D
-8.412,18.416,320.7,1.1,1,2020-06-05,1220,A,69,6.0NRT,304.6,10.8,D
-7.656,23.51,335.7,1.4,1.2,2020-06-05,1220,A,87,6.0NRT,296.1,48.6,D
-8.015,21.13,327.9,1,1,2020-06-05,1220,A,81,6.0NRT,302.3,18.4,D
-8.213,19.764,349.8,1,1,2020-06-05,1220,A,95,6.0NRT,305.6,54,D
-8.214,19.755,323.3,1,1,2020-06-05,1220,A,71,6.0NRT,301.1,13,D
-8.405,18.395,334.4,1.1,1,2020-06-05,1220,A,85,6.0NRT,301.6,28.3,D
-8.84,15.153,337.4,1.7,1.3,2020-06-05,1220,A,88,6.0NRT,300.3,65.3,D
-7.937,21.588,349.9,1.1,1,2020-06-05,1220,A,95,6.0NRT,302,62.1,D
-7.966,21.395,325.2,1.1,1,2020-06-05,1220,A,76,6.0NRT,300.7,14.6,D
-8.397,18.384,326.2,1.1,1,2020-06-05,1220,A,77,6.0NRT,301.2,17.4,D
-8.481,17.774,325.8,1.1,1.1,2020-06-05,1220,A,77,6.0NRT,303.7,15.4,D
-8.483,17.763,321.7,1.1,1.1,2020-06-05,1220,A,58,6.0NRT,302.8,11.1,D
-8.838,15.076,318.1,1.7,1.3,2020-06-05,1220,A,67,6.0NRT,301.7,15.9,D
-7.37,25.173,322.5,1.9,1.3,2020-06-05,1220,A,61,6.0NRT,298,29.7,D
-7.373,25.156,331.5,1.9,1.3,2020-06-05,1220,A,84,6.0NRT,300.3,56.4,D
-8.463,17.833,328.8,1.1,1.1,2020-06-05,1220,A,80,6.0NRT,305.6,20.1,D
-8.37,18.462,323.7,1.1,1,2020-06-05,1220,A,64,6.0NRT,306.1,12.1,D
-8.458,17.837,322.2,1.1,1.1,2020-06-05,1220,A,59,6.0NRT,304.6,13.3,D
-8.467,17.776,318,1.1,1.1,2020-06-05,1220,A,41,6.0NRT,304.1,7.1,D
-8.831,15.147,318.8,1.7,1.3,2020-06-05,1220,A,69,6.0NRT,299.9,17.2,D
-8.841,15.071,317.1,1.7,1.3,2020-06-05,1220,A,55,6.0NRT,301.1,13,D
